id,legal_judgment_num,brand_num,patent_num
82750f1b9d12235006bf0621ed356eba6714ef318de46ea5,4.0,,
d8071a739aa75a3b65b3e156a8d4010796aba98390075d43,21.0,,
4a8fc4f3fb4d8a0fb98cefaaf889a60d152a57d3f66b0248,202.0,,
f000950527a6feb6932dcf4a7a144c67eecf317e7b1a7434,27.0,148.0,
ed38190adf12fceb6a59d027fb70209c0e4327cf1fab5d3c,,1.0,
d8071a739aa75a3bc6898f27ae7c6b3bf4ce1dab0d6df19d,5.0,,
f000950527a6feb6157903c2182d76328fe2f309e0ff3cdb,1.0,,
47e3664e12f3ce746b4ce7eb23000f3d642078145bfa2d09,1.0,,
4a8fc4f3fb4d8a0f33c05da86cf867a83daf6411d78b229c,229.0,,
f000950527a6feb65a7f20a461b41c6d5fc5869b32290985,,5.0,162.0
f000950527a6feb6034ef0274db6055d2af673097b105679,,,13.0
f000950527a6feb6ed5af4143daf8360c58019cf3df9b3b7,7.0,,
e9f7b28ec10e0470c0701c76afa6efcd782e2ae4d79e1d39,12.0,,
f000950527a6feb6132d4ec4b166dee96f63a871b44a1260,,9.0,
d8071a739aa75a3b8240056c973fb7ec6199e69d4c1a49ba,3.0,,
82750f1b9d12235077302d6e09e30ea68822268f41a37f90,2.0,,
f000950527a6feb6d98e75fddc9cce861db12fddfa5eeac4,,2.0,
47e3664e12f3ce74ac0a5f2177a11e90691154132ca924cd,9.0,,
47e3664e12f3ce74d891fc10615472c9dfce000f5605a247,7.0,,
f000950527a6feb6bcb75cc66d31ec5f715399566c174376,4.0,,
516ab81418ed215db568850fe7b1b674775df7194cbed4ad,1.0,,
f000950527a6feb68d269ba1d8c802c0dbc0387e3cad26c4,1.0,,
f000950527a6feb6a9aed49cd978b4e4c3c2c8261213ee06,3.0,,
f000950527a6feb6899698d3d114f3f011635eb018ff2a73,,9.0,22.0
f000950527a6feb681466d8112fed077ae024b67269dd12e,2.0,,
82750f1b9d1223501d79140767abd66ab89e4ccfb4d2d875,14.0,,
d8071a739aa75a3b4bf18866f51b16eaad090d5312f68079,,2.0,
f000950527a6feb62c1303e2b98a6e61fb48d68830258522,1.0,,
d8071a739aa75a3be63d2981272d3bcc93e53d77f30eb816,1.0,,
f000950527a6feb628babfd780262726c45ed09add5ec628,1.0,,
f000950527a6feb6ce9820790c60cd8067cf2230c1f92042,2.0,2.0,
d8071a739aa75a3be4f977d97abd9ff39d9fd71561a6d86c,1.0,,
f000950527a6feb689ec4f826034df0d2ba3a16bf3515af7,7.0,,
f000950527a6feb66f557a19f8dd3226391ff0b99562dd3a,1.0,2.0,
47645761dc56bb8c9725b5fe67e2158845c581243d09eb73,,1.0,
59b38c56de383683e3c66b76dd006b0cd84517525aae3029,2.0,,
f000950527a6feb6a005c09bbd2e2696880df8cd9b350ae2,1.0,,
e9f7b28ec10e04701757daedad00dbbec9b223aba3e634b5,1.0,,
f000950527a6feb6525a8a33b149815c168ac689b6f76769,1.0,,
f000950527a6feb62a5282157a73151e3bd5c1de90cc8252,8.0,,
82750f1b9d122350ab63f19538a8ca77f31a4b97e4a99108,5.0,,
d8071a739aa75a3b358079b549a933d65bb60390040a1b9b,1.0,,
82750f1b9d122350e1482666eb9d5e3b94a2aa40d74f0a17,3.0,,
f000950527a6feb6fcdaac2d3cf415a43454863d6b29c21f,,1.0,
d8071a739aa75a3b1e6499c92dae4042d5585ced15b75e85,2.0,,
f000950527a6feb6db4240bbef2e9513873ad872c18ec85c,3.0,,
f000950527a6feb6741975df339ab5b7580ab64c0e959ab5,32.0,,
f000950527a6feb6acae98cc7f681e7711581b7b86131cb6,1.0,,
f000950527a6feb6c1ba8f3cbd5014a898fafb303f87daf3,,2.0,3.0
59b38c56de3836838c6429dad3142f27fdbf1862bc09f634,3.0,,
f000950527a6feb6e91a9a71b5d19773a34d74b497fa5eee,2.0,,
f000950527a6feb6b7050822f4ff222856c430eab47a5bc5,8.0,,
f000950527a6feb6ba87e96d0f0eaf14b8abe9ba6b0e6d35,,1.0,
f000950527a6feb6fed905dd851e5cbb2c0cf6b2f95922c4,,2.0,21.0
47e3664e12f3ce74664b3af9d2c4cb13d301b992e7d32102,80.0,,
f000950527a6feb61524c21e0226f9e37842f263a2eec7ab,1.0,,
47645761dc56bb8cf147c0f51d60cfe28fd995aaca7693d9,6.0,,
f000950527a6feb69ea351e48351a711fb09bf1b83f04dfc,1.0,,
d8071a739aa75a3b39130af3718b2f261b57833a6a58ba55,2.0,1.0,
d8071a739aa75a3b6860158ec0cc8ba7972fb14ba37b9e0a,1.0,,
f000950527a6feb6de489447885cd6d18f593ec2674174ac,40.0,,
